date, pm25, pm10, o3, no2, so2, co
2016/6/13, 67, 77, 47, 13, 3, 4
2016/6/14, 55, 59, 53, 12, 4, 3
2016/6/15, 46, 46, 62, 20, 4, 5
2016/6/16, 52, 52, 77, 17, 4, 5
2016/6/17, 62, 66, 79, 21, 4, 9
2016/6/18, 101, 73, 112, 20, 3, 7
2016/6/19, 107, 65, 104, 12, 3, 5
2016/6/20, 81, 67, 40, 16, 3, 6
2016/6/21, 83, 71, 117, 22, 3, 7
2016/6/22, 72, 33, 27, 10, 2, 4
2016/6/23, 34, 41, 122, 13, 4, 6
2016/6/24, 63, 56, 67, 13, 3, 6
2016/6/25, 71, 54, 47, 14, 5, 6
2016/6/26, 70, 59, 70, 14, 4, 6
2016/6/27, 70, 61, 62, 16, 3, 6
2016/6/28, 68, 60, 86, 20, 4, 6
2016/6/29, 69, 68, 57, 22, 5, 7
2016/6/30, 76, 46, 68, 12, 5, 5
2016/1/4, 239, 211, 3, 59, 28, 48
2016/1/5, 260, 212, 8, 53, 24, 52
2016/1/6, 256, 217, 3, 46, 30, 48
2016/1/7, 253, 161, 6, 44, 30, 35
2016/1/8, 187, 166, 3, 39, 30, 41
2016/1/9, 196, 122, 15, 31, 27, 40
2016/1/10, 179, 127, 14, 28, 28, 31
2016/1/11, 192, 130, 7, 26, 27, 31
2016/1/12, 184, 129, 4, 29, 25, 32
2016/1/13, 172, 67, 11, 24, 16, 29
2016/1/14, 132, 100, 10, 34, 19, 37
2016/1/15, 146, 115, 9, 35, 25, 25
2016/1/16, 173, 87, 18, 18, 16, 19
2016/1/17, 129, 87, 14, 19, 19, 18
2016/1/18, 128, 68, 10, 16, 22, 16
2016/1/19, 122, 64, 18, 12, 17, 15
2016/1/20, 133, 102, 13, 19, 18, 22
2016/1/21, 171, 60, 22, 12, 10, 13
2016/1/22, 93, 81, 29, 15, 8, 12
2016/1/23, 43, 57, 31, 13, 7, 13
2016/1/24, 41, 55, 27, 24, 13, 19
2016/1/25, 97, 86, 10, 34, 21, 29
2016/1/26, 147, 95, 19, 33, 23, 30
2016/1/27, 161, 91, 23, 36, 26, 31
2016/1/28, 154, 149, 7, 45, 27, 36
2016/1/29, 210, 164, 5, 36, 26, 38
2016/1/30, 194, 63, 21, 16, 12, 22
2016/1/31, 104, 57, 27, 23, 16, 26
2016/2/1, 127, 87, 19, 33, 17, 33
2016/2/2, 146, 98, 27, 33, 21, 35
2016/2/3, 157, 81, 16, 26, 18, 36
2016/2/4, 215, 53, 31, 9, 8, 25
2016/2/5, 140, 37, 38, 10, 8, 25
2016/2/6, 54, 60, 42, 15, 10, 30
2016/2/7, 74, 94, 42, 19, 22, 26
2016/2/8, 146, 92, 41, 24, 19, 21
2016/2/9, 180, 98, 40, 22, 22, 23
2016/2/10, 196, 122, 37, 26, 20, 25
2016/2/11, 210, 130, 23, 12, 11, 21
2016/2/12, 126, 120, 9, 4, 4, 18
2016/2/13, 53, 58, 9, 8, 4, 19
2016/2/14, 51, 64, 11, 10, 6, 20
2016/2/15, 88, 58, 10, 12, 5, 21
2016/2/16, 95, 62, 5, 23, 8, 21
2016/2/17, 101, 75, 15, 23, 10, 17
2016/2/18, 141, 247, 17, 9, 4, 14
2016/2/19, 129, 165, 13, 13, 4, 14
2016/2/20, 130, 85, 4, 18, 7, 17
2016/2/21, 154, 118, 5, 17, 6, 19
2016/2/22, 152, 110, 5, 19, 7, 19
2016/2/23, 141, 87, 32, 22, 13, 23
2016/2/24, 143, 102, 23, 23, 8, 6
2016/2/25, 128, 86, 20, 31, 12, 12
2016/2/26, 113, 95, 31, 21, 10, 13
2016/2/27, 126, 88, 30, 17, 10, 9
2016/2/28, 129, 61, 26, 22, 13, 14
2016/2/29, 106, 88, 8, 18, 13, 17
2016/3/1, 159, 103, 14, 17, 14, 18
2016/3/2, 146, 102, 33, 32, 13, 19
2016/3/3, 142, 181, 5, 23, 10, 14
2016/3/4, 136, 120, 4, 16, 5, 9
2016/3/5, 79, 153, 26, 30, 12, 13
2016/3/6, 159, 196, 7, 40, 20, 19
2016/3/7, 163, 131, 7, 33, 24, 20
2016/3/8, 166, 139, 10, 7, 13, 15
2016/3/9, 112, 56, 30, 9, 8, 13
2016/3/10, 90, 79, 21, 29, 12, 14
2016/3/11, 104, 91, 33, 35, 12, 12
2016/3/12, 157, 98, 36, 30, 9, 11
2016/3/13, 112, 105, 17, 39, 12, 13
2016/3/14, 132, 125, 31, 40, 19, 15
2016/3/15, 163, 139, 34, 33, 17, 15
2016/3/16, 184, 152, 23, 32, 11, 19
2016/3/17, 186, 94, 40, 28, 8, 16
2016/3/18, 145, 123, 48, 29, 9, 14
2016/3/19, 134, 110, 53, 18, 7, 13
2016/3/20, 138, 123, 38, 26, 8, 15
2016/3/21, 159, 136, 17, 27, 9, 17
2016/3/22, 164, 142, 18, 25, 8, 18
2016/3/23, 170, 158, 6, 29, 8, 22
2016/3/24, 176, 106, 24, 28, 6, 19
2016/3/25, 149, 56, 41, 14, 5, 11
2016/3/26, 58, 63, 34, 31, 7, 10
2016/3/27, 77, 101, 48, 26, 7, 11
2016/3/28, 114, 115, 27, 36, 13, 16
2016/3/29, 128, 108, 44, 43, 8, 19
2016/3/30, 128, 117, 49, 46, 8, 22
2016/3/31, 136, 120, 45, 49, 8, 20
2015/10/1, 110, 76, 13, 24, 7, 7
2015/10/2, 102, 89, 2, 28, 6, 15
2015/10/3, 140, 93, 12, 31, 11, 18
2015/10/4, 160, 77, 23, 28, 7, 16
2015/10/5, 154, 74, 8, 29, 6, 17
2015/10/6, 160, 56, 41, 21, 6, 14
2015/10/7, 134, 46, 13, 24, 8, 9
2015/10/8, 69, 44, 21, 20, 5, 8
2015/10/9, 76, 45, 34, 20, 7, 9
2015/10/10, 77, 53, 35, 26, 7, 10
2015/10/11, 78, 68, 29, 36, 11, 11
2015/10/12, 107, 95, 28, 47, 11, 18
2015/10/13, 160, 100, 27, 40, 11, 20
2015/10/14, 174, 97, 34, 43, 13, 17
2015/10/15, 166, 109, 51, 40, 11, 20
2015/10/16, 181, 89, 47, 33, 9, 19
2015/10/17, 154, 92, 32, 31, 11, 17
2015/10/18, 137, 131, 60, 34, 13, 21
2015/10/19, 207, 125, 57, 40, 10, 24
2015/10/20, 225, 125, 55, 39, 12, 24
2015/10/21, 229, 64, 34, 20, 10, 11
2015/10/22, 115, 55, 20, 24, 8, 13
2015/10/23, 123, 59, 12, 24, 8, 21
2015/10/24, 148, 44, 14, 19, 7, 19
2015/10/25, 112, 33, 27, 14, 6, 10
2015/10/26, 54, 45, 16, 24, 8, 12
2015/10/27, 74, 69, 2, 33, 13, 17
2015/10/28, 130, 70, 18, 29, 12, 19
2015/10/29, 134, 51, 9, 28, 13, 13
2015/10/30, 91, 21, 20, 13, 6, 9
2015/10/31, 61, 37, 27, 20, 7, 12
2015/11/1, 84, 66, 14, 32, 10, 14
2015/11/2, 139, 88, 12, 32, 14, 19
2015/11/3, 158, 109, 2, 39, 13, 25
2015/11/4, 171, 102, 4, 20, 19, 14
2015/11/5, 171, 33, 14, 11, 8, 10
2015/11/6, 84, 23, 4, 9, 7, 10
2015/11/7, 71, 50, 17, 10, 9, 12
2015/11/8, 78, 77, 13, 17, 14, 14
2015/11/9, 133, 81, 2, 18, 12, 15
2015/11/10, 143, 61, 2, 16, 15, 14
2015/11/11, 117, 70, 3, 17, 14, 12
2015/11/12, 147, 84, 3, 23, 13, 14
2015/11/13, 156, 77, 3, 33, 17, 14
2015/11/14, 110, 66, 10, 30, 19, 14
2015/11/15, 118, 97, 2, 35, 14, 17
2015/11/16, 158, 68, 2, 29, 14, 19
2015/11/17, 156, 56, 3, 27, 12, 19
2015/11/18, 122, 63, 2, 28, 19, 20
2015/11/19, 120, 68, 2, 28, 13, 24
2015/11/20, 140, 49, 2, 25, 16, 20
2015/11/21, 118, 54, 2, 27, 13, 21
2015/11/22, 119, 45, 3, 22, 12, 22
2015/11/23, 128, 21, 4, 22, 11, 12
2015/11/24, 47, 41, 18, 25, 11, 13
2015/11/25, 88, 57, 11, 30, 17, 12
2015/11/26, 100, 87, 18, 34, 22, 16
2015/11/27, 162, 138, 3, 57, 23, 29
2015/11/28, 179, 160, 3, 46, 19, 33
2015/11/29, 206, 172, 2, 30, 16, 36
2015/11/30, 197, 109, 16, 21, 14, 22
2015/12/1, 168, 96, 17, 15, 14, 16
2015/12/2, 113, 62, 16, 18, 12, 17
2015/12/3, 112, 84, 8, 33, 23, 17
2015/12/4, 145, 102, 4, 23, 23, 20
2015/12/5, 152, 121, 6, 24, 23, 26
2015/12/6, 184, 159, 3, 28, 27, 29
2015/12/7, 246, 151, 2, 18, 31, 22
2015/12/8, 232, 146, 2, 16, 28, 22
2015/12/9, 217, 100, 4, 14, 17, 20
2015/12/10, 183, 129, 3, 16, 24, 22
2015/12/11, 198, 98, 5, 18, 26, 19
2015/12/12, 170, 65, 19, 15, 15, 14
2015/12/13, 97, 61, 15, 18, 18, 14
2015/12/14, 82, 73, 21, 19, 20, 13
2015/12/15, 107, 60, 23, 18, 18, 13
2015/12/16, 79, 95, 7, 29, 23, 20
2015/12/17, 133, 75, 13, 29, 27, 22
2015/12/18, 149, 99, 7, 34, 39, 26
2015/12/19, 189, 120, 5, 38, 29, 31
2015/12/20, 180, 161, 3, 39, 31, 35
2015/12/21, 197, 139, 9, 37, 45, 32
2015/12/22, 203, 322, 2, 40, 45, 37
2015/12/23, 345, 127, 23, 25, 22, 21
2015/12/24, 161, 72, 17, 25, 19, 26
2015/12/25, 125, 77, 17, 28, 17, 28
2015/12/26, 112, 128, 4, 34, 21, 33
2015/12/27, 183, 185, 6, 32, 21, 30
2015/12/28, 216, 125, 23, 35, 22, 37
2015/12/29, 195, 154, 8, 41, 28, 34
2015/12/30, 193, 179, 7, 43, 33, 36
2015/12/31, 188, , , , , 
2015/7/1, 73, 46, 65, 19, 9, 7
2015/7/2, 59, 64, 53, 22, 10, 11
2015/7/3, 111, 55, 67, 23, 4, 9
2015/7/4, 94, 51, 39, 17, 2, 9
2015/7/5, 94, 39, 51, 16, 5, 6
2015/7/6, 72, 49, 70, 15, 3, 6
2015/7/7, 84, 55, 55, 17, 2, 7
2015/7/8, 98, 77, 78, 20, 5, 10
2015/7/9, 148, 75, 68, 19, 5, 10
2015/7/10, 150, 67, 67, 17, 8, 8
2015/7/11, 134, 68, 72, 22, 8, 8
2015/7/12, 112, 106, 45, 20, 8, 6
2015/7/13, 131, 103, 71, 22, 13, 9
2015/7/14, 163, 32, 58, 8, 6, 4
2015/7/15, 88, 55, 71, 13, 7, 8
2015/7/16, 105, 60, 69, 15, 8, 9
2015/7/17, 129, 69, 72, 19, 7, 8
2015/7/18, 115, 43, 69, 11, 5, 4
2015/7/19, 69, 67, 68, 19, 5, 8
2015/7/20, 130, 57, 71, 20, 6, 5
2015/7/21, 82, 37, 44, 13, 6, 8
2015/7/22, 58, 44, 59, 16, 7, 8
2015/7/23, 60, 45, 54, 19, 10, 10
2015/7/24, 65, 68, 103, 28, 9, 13
2015/7/25, 80, 71, 69, 24, 8, 12
2015/7/26, 95, 66, 44, 21, 7, 13
2015/7/27, 100, 42, 51, 16, 8, 11
2015/7/28, 72, 49, 73, 15, 6, 11
2015/7/29, 83, 54, 43, 19, 7, 12
2015/7/30, 86, 50, 71, 17, 8, 10
2015/7/31, 72, 82, 54, 21, 4, 9
2015/8/1, 124, 59, 73, 16, 8, 8
2015/8/2, 88, 39, 56, 10, 3, 8
2015/8/3, 72, 15, 33, 7, 5, 6
2015/8/4, 32, 31, 74, 15, 6, 7
2015/8/5, 45, 45, 90, 17, 10, 7
2015/8/6, 79, 62, 76, 20, 7, 8
2015/8/7, 121, 70, 57, 20, 5, 8
2015/8/8, 138, 61, 37, 15, 4, 8
2015/8/9, 140, 49, 66, 12, 4, 7
2015/8/10, 112, 57, 49, 16, 7, 7
2015/8/11, 119, 50, 39, 14, 6, 6
2015/8/12, 107, 37, 45, 13, 6, 5
2015/8/13, 74, 33, 40, 11, 4, 3
2015/8/14, 51, 38, 72, 15, 5, 5
2015/8/15, 63, 63, 72, 22, 4, 7
2015/8/16, 105, 132, 32, 12, 3, 3
2015/8/17, 148, 113, 20, 20, 6, 5
2015/8/18, 150, 75, 29, 13, 7, 5
2015/8/19, 122, 44, 48, 20, 8, 6
2015/8/20, 68, 40, 50, 20, 8, 5
2015/8/21, 58, 51, 70, 24, 9, 5
2015/8/22, 73, 59, 77, 22, 11, 5
2015/8/23, 75, 55, 72, 20, 5, 4
2015/8/24, 99, 69, 70, 24, 8, 6
2015/8/25, 123, 61, 71, 22, 9, 6
2015/8/26, 105, 68, 89, 19, 11, 6
2015/8/27, 128, 61, 71, 20, 11, 5
2015/8/28, 115, 75, 71, 29, 10, 6
2015/8/29, 122, 72, 72, 23, 8, 4
2015/8/30, 109, 70, 62, 21, 8, 3
2015/8/31, 108, 53, 66, 25, 9, 4
2015/9/1, 91, 68, 58, 19, 7, 5
2015/9/2, 136, 56, 34, 16, 8, 3
2015/9/3, 103, 28, 44, 9, 8, 4
2015/9/4, 70, 36, 44, 18, 6, 4
2015/9/5, 59, 44, 64, 17, 8, 8
2015/9/6, 65, 62, 68, 18, 6, 14
2015/9/7, 123, 58, 35, 18, 5, 14
2015/9/8, 139, 25, 21, 11, 5, 12
2015/9/9, 86, 12, 21, 11, 4, 9
2015/9/10, 42, 20, 35, 11, 5, 8
2015/9/11, 31, 32, 44, 16, 9, 9
2015/9/12, 58, 43, 30, 24, 8, 11
2015/9/13, 77, 54, 48, 25, 7, 16
2015/9/14, 98, 74, 70, 29, 9, 19
2015/9/15, 130, 75, 37, 31, 9, 16
2015/9/16, 155, 60, 53, 13, 8, 9
2015/9/17, 154, 55, 22, 21, 7, 9
2015/9/18, 126, 83, 45, 28, 7, 13
2015/9/19, 182, 68, 54, 27, 7, 10
2015/9/20, 127, 78, 27, 34, 9, 10
2015/9/21, 140, 42, 28, 13, 4, 12
2015/9/22, 87, 37, 37, 21, 6, 18
2015/9/23, 68, 25, 35, 11, 5, 13
2015/9/24, 53, 40, 46, 17, 5, 13
2015/9/25, 69, 56, 60, 22, 7, 13
2015/9/26, 98, 50, 36, 19, 5, 15
2015/9/27, 110, 61, 17, 21, 7, 14
2015/9/28, 122, 55, 25, 21, 7, 10
2015/9/29, 106, 51, 19, 17, 4, 10
2015/9/30, 120, 204, 33, 14, 7, 3
2015/4/1, 98, 78, 22, 21, 4, 15
2015/4/2, 90, 85, 12, 22, 7, 20
2015/4/3, 155, 56, 12, 23, 3, 18
2015/4/4, 126, 32, 35, 14, 2, 11
2015/4/5, 64, 35, 28, 15, 3, 11
2015/4/6, 71, 51, 28, 21, 5, 13
2015/4/7, 119, 66, 35, 24, 6, 14
2015/4/8, 137, 62, 43, 19, 5, 13
2015/4/9, 125, 73, 48, 28, 6, 13
2015/4/10, 111, 66, 34, 23, 5, 11
2015/4/11, 100, 81, 41, 13, 3, 8
2015/4/12, 75, 53, 44, 20, 5, 9
2015/4/13, 77, 67, 40, 28, 11, 11
2015/4/14, 98, 76, 45, 29, 8, 14
2015/4/15, 101, 126, 38, 19, 6, 12
2015/4/16, 110, 133, 4, 34, 11, 12
2015/4/17, 147, 95, 20, 24, 7, 12
2015/4/18, 146, 29, 32, 11, 5, 9
2015/4/19, 64, 51, 40, 20, 7, 12
2015/4/20, 97, 22, 45, 9, 4, 8
2015/4/21, 46, 55, 31, 28, 8, 12
2015/4/22, 83, 60, , 26, 7, 12
2015/4/23, 91, 60, , 26, 6, 11
2015/4/24, 86, 67, , 29, 6, 11
2015/4/25, 93, 69, 57, 23, 6, 9
2015/4/26, 93, 55, 52, 20, 6, 9
2015/4/27, 81, 69, 70, 25, 5, 10
2015/4/28, 91, 92, 3, 31, 6, 11
2015/4/29, 124, 86, 68, 21, 6, 12
2015/4/30, 149, 60, 27, 8, 3, 6
2015/5/1, 99, 48, 46, 14, 6, 8
2015/5/2, 77, 43, 36, 17, 5, 7
2015/5/3, 71, 53, 71, 20, 8, 8
2015/5/4, 79, 66, 76, 32, 8, 9
2015/5/5, 101, 56, , 22, 6, 6
2015/5/6, 77, 80, , 29, 9, 8
2015/5/7, 109, 49, , 14, 4, 6
2015/5/8, 101, 68, , 21, 4, 7
2015/5/9, 105, 83, , 23, 3, 7
2015/5/10, 104, 45, , 11, 3, 4
2015/5/11, 61, 67, , 29, 6, 8
2015/5/12, 84, 71, , 24, 5, 9
2015/5/13, 93, 83, , 26, 8, 10
2015/5/14, 116, 53, , 12, 3, 5
2015/5/15, 82, 96, , 30, 4, 9
2015/5/16, 121, 71, , 21, 3, 8
2015/5/17, 108, 74, 61, 21, 5, 7
2015/5/18, 91, 89, 66, 22, 5, 7
2015/5/19, 106, 81, 47, 19, 6, 7
2015/5/20, 111, 57, 29, 12, 3, 6
2015/5/21, 86, 59, 65, 15, 4, 7
2015/5/22, 98, 57, 65, 17, 5, 7
2015/5/23, 86, 64, 58, 24, 3, 8
2015/5/24, 108, 64, 50, 24, 5, 6
2015/5/25, 90, 62, 68, 18, 5, 7
2015/5/26, 101, 67, 90, 16, 3, 6
2015/5/27, 111, 85, 31, 14, 3, 6
2015/5/28, 105, 59, 56, 8, 3, 3
2015/5/29, 71, 50, 53, 16, 5, 5
2015/5/30, 110, 61, 51, 20, 4, 6
2015/5/31, 75, 44, 19, 13, 3, 5
2015/6/1, 75, 45, 18, 15, 4, 6
2015/6/2, 76, 50, 20, 19, 3, 7
2015/6/3, 97, 49, 43, 9, 3, 2
2015/6/4, 76, 51, 53, 15, 5, 4
2015/6/5, 51, 39, 54, 14, 4, 6
2015/6/6, 43, 48, 50, 18, 4, 7
2015/6/7, 69, 57, 68, 15, 4, 5
2015/6/8, 75, 59, 54, 20, 4, 8
2015/6/9, 93, 91, 41, 9, 3, 3
2015/6/10, 99, 70, 52, 13, 5, 4
2015/6/11, 84, 60, 42, 21, 5, 6
2015/6/12, 93, 54, 67, 17, 5, 5
2015/6/13, 72, 80, 63, 30, 5, 9
2015/6/14, 118, 53, 40, 14, 3, 7
2015/6/15, 108, 72, 22, 16, 5, 9
2015/6/16, 150, 57, 61, 12, 8, 10
2015/6/17, 93, 55, 65, 14, 8, 9
2015/6/18, 110, 57, 71, 17, 8, 10
2015/6/19, 127, 68, 39, 19, 8, 10
2015/6/20, 145, 60, 63, 11, 9, 9
2015/6/21, 138, 46, 44, 10, 8, 6
2015/6/22, 80, 60, 24, 11, 8, 8
2015/6/23, 121, 15, 24, 12, 7, 8
2015/6/24, 45, 27, 74, 11, 8, 9
2015/6/25, 65, 47, 19, 22, 8, 12
2015/6/26, 111, 32, 22, 14, 7, 7
2015/6/27, 73, 46, 16, 15, 7, 5
2015/6/28, 98, 31, 40, 12, 4, 7
2015/6/29, 68, 42, 38, 13, 4, 7
2015/6/30, 88, 46, 50, 14, 7, 5
2015/1/1, 159, 81, 2, 33, 5, 23
2015/1/2, 151, 99, 6, 44, 29, 28
2015/1/3, 178, 111, 2, 38, 21, 30
2015/1/4, 190, 58, , 18, 11, 14
2015/1/5, 67, 46, , 24, 20, 18
2015/1/6, 44, 67, 9, 26, 24, 16
2015/1/7, 105, 86, 15, 34, 26, 21
2015/1/8, 129, 100, 9, 33, 16, 23
2015/1/9, 139, 122, 21, 35, 21, 26
2015/1/10, 174, 155, 6, 63, 39, 32
2015/1/11, 204, 191, 3, 63, 38, 36
2015/1/12, 245, 164, 6, 48, 36, 34
2015/1/13, 219, 164, 10, 52, 36, 39
2015/1/14, 226, 174, 15, 47, 31, 33
2015/1/15, 240, 87, 17, 41, 29, 31
2015/1/16, 148, 79, 3, 35, 31, 18
2015/1/17, 144, 59, , 28, 21, 20
2015/1/18, 108, 96, 6, 47, 36, 24
2015/1/19, 134, 85, 22, 33, 24, 18
2015/1/20, 113, 74, 21, 28, 16, 13
2015/1/21, 69, 80, 15, 34, 32, 14
2015/1/22, 128, 108, , 49, 37, 24
2015/1/23, 183, 121, , 48, 46, 31
2015/1/24, 178, 149, , 39, 30, 26
2015/1/25, 211, 175, , 42, 30, 26
2015/1/26, 251, 122, , 37, 30, 24
2015/1/27, 192, 40, 3, 26, 24, 11
2015/1/28, 138, 57, 20, 21, 22, 8
2015/1/29, 105, 58, 9, 29, 26, 13
2015/1/30, 94, 67, 4, 28, 28, 8
2015/1/31, 136, 95, 3, 32, 32, 13
2015/2/1, 175, 112, 8, 33, 35, 17
2015/2/2, 189, 115, 11, 36, 36, 24
2015/2/3, 192, 81, 16, 34, 23, 19
2015/2/4, 168, 60, 21, 30, 19, 13
2015/2/5, 126, 69, 20, 32, 20, 16
2015/2/6, 150, 58, 27, 22, 14, 10
2015/2/7, 109, 76, 16, 33, 21, 14
2015/2/8, 112, 91, 17, 31, 26, 15
2015/2/9, 144, 91, 27, 30, 24, 26
2015/2/10, 152, 96, 20, 32, 20, 34
2015/2/11, 125, 75, 27, 26, 19, 25
2015/2/12, 99, 93, 1, 33, 21, 27
2015/2/13, 129, 101, , 32, 27, 30
2015/2/14, 161, 84, 11, 14, 11, 20
2015/2/15, 98, 65, 27, 21, 14, 28
2015/2/16, 93, 84, 37, 26, 17, 28
2015/2/17, 144, 145, 8, 26, 26, 32
2015/2/18, 192, 121, , 15, 24, 26
2015/2/19, 217, 59, , 13, 12, 28
2015/2/20, 155, 67, , 16, 11, 28
2015/2/21, 148, 110, 16, 14, 13, 28
2015/2/22, 118, 89, 26, 14, 15, 29
2015/2/23, 122, 92, 25, 22, 17, 30
2015/2/24, 160, 67, 29, 19, 14, 37
2015/2/25, 108, 86, 11, 25, 27, 29
2015/2/26, 138, 99, 11, 20, 22, 21
2015/2/27, 156, 73, 19, 14, 11, 12
2015/2/28, 130, 65, 16, 29, 18, 19
2015/3/1, 100, 80, 30, 19, 16, 16
2015/3/2, 114, 148, 28, 10, 8, 15
2015/3/3, 103, 69, 17, 16, 16, 14
2015/3/4, 86, 66, 11, 14, 9, 12
2015/3/5, 149, 68, 22, 23, 13, 19
2015/3/6, 150, 88, 24, 37, 20, 25
2015/3/7, 160, 80, 38, 32, 16, 25
2015/3/8, 132, 84, 25, 27, 19, 23
2015/3/9, 110, 93, 13, 28, 24, 15
2015/3/10, 143, 82, 33, 24, 20, 19
2015/3/11, 138, 88, 38, 32, 19, 19
2015/3/12, 141, 99, 37, 43, 23, 25
2015/3/13, 154, 119, , 36, 15, 18
2015/3/14, 143, 151, , 58, 17, 24
2015/3/15, 170, 144, , 38, 16, 21
2015/3/16, 178, 156, 11, 59, 16, 24
2015/3/17, 182, 63, 18, 18, 4, 14
2015/3/18, 124, 39, 16, 20, 4, 14
2015/3/19, 89, 42, 33, 16, 5, 11
2015/3/20, 75, 78, 28, 30, 5, 13
2015/3/21, 99, 88, 17, 27, 4, 13
2015/3/22, 141, 25, 28, 12, 3, 9
2015/3/23, 64, 83, 4, 27, 5, 15
2015/3/24, 140, 64, 7, 24, 2, 15
2015/3/25, 130, 48, 18, 19, 1, 11
2015/3/26, 101, 51, 18, 18, 7, 12
2015/3/27, 110, 68, 31, 28, 5, 16
2015/3/28, 94, 130, 35, 37, 8, 20
2015/3/29, 159, 88, 36, 27, 6, 18
2015/3/30, 152, 88, 23, 33, 9, 20
2015/3/31, 161, 68, 12, 25, 7, 17
2014/10/1, 94, 69, , 25, 4, 10
2014/10/2, 106, 84, , 26, 4, 10
2014/10/3, 146, 68, , 22, 4, 9
2014/10/4, 113, 68, , 27, 4, 8
2014/10/5, 97, 95, , 27, 5, 11
2014/10/6, 152, 105, , 29, 6, 12
2014/10/7, 172, 147, , 37, 8, 14
2014/10/8, 190, 186, , 35, 5, 17
2014/10/9, 206, 119, , 27, 5, 12
2014/10/10, 169, 74, , 14, 4, 8
2014/10/11, 101, 24, , 11, 4, 6
2014/10/12, 56, 35, , 15, 5, 6
2014/10/13, 63, 55, , 21, 5, 9
2014/10/14, 88, 67, , 26, 7, 10
2014/10/15, 101, 113, , 46, 7, 14
2014/10/16, 161, 80, , 26, 7, 12
2014/10/17, 129, 95, , 36, 7, 13
2014/10/18, 133, 99, , 26, 4, 14
2014/10/19, 161, 74, , 25, 4, 11
2014/10/20, 132, 123, , 32, 4, 12
2014/10/21, 154, 128, , 30, 5, 12
2014/10/22, 177, 93, , 29, 6, 15
2014/10/23, 147, 85, , 32, 6, 13
2014/10/24, 126, 80, , 33, 6, 13
2014/10/25, 122, 86, , 37, 6, 14
2014/10/26, 139, 96, , 27, 14, 14
2014/10/27, 158, 74, , 30, 15, 10
2014/10/28, 141, 93, , 30, 11, 12
2014/10/29, 178, 107, , 32, 16, 13
2014/10/30, 198, 68, , 23, 11, 11
2014/10/31, 130, 33, , 21, 9, 8
2014/11/1, 64, 59, , 25, 11, 8
2014/11/2, 90, 84, , 31, 11, 12
2014/11/3, 135, 140, , 37, 12, 16
2014/11/4, 166, 44, , 26, 10, 11
2014/11/5, 96, 87, , 27, 11, 15
2014/11/6, 146, 117, , 27, 21, 18
2014/11/7, 174, 107, , 33, 19, 18
2014/11/8, 179, 114, , 35, 23, 19
2014/11/9, 188, 96, , 27, 21, 18
2014/11/10, 179, 55, , 21, 10, 13
2014/11/11, 93, 68, , 30, 15, 16
2014/11/12, 109, 86, , 30, 15, 20
2014/11/13, 138, 95, 7, 34, 22, 20
2014/11/14, 159, 66, , 24, 11, 17
2014/11/15, 126, 64, , 40, 22, 19
2014/11/16, 138, 96, 3, 35, 9, 23
2014/11/17, 183, 93, 5, 33, 28, 25
2014/11/18, 180, 83, 4, 39, 26, 23
2014/11/19, 156, 84, 15, 20, 14, 22
2014/11/20, 184, 80, 5, 31, 25, 23
2014/11/21, 229, , 3, 37, 29, 31
2014/11/22, 260, , 4, 36, 49, 30
2014/11/23, 192, 63, 5, 17, 7, 21
2014/11/24, 97, 68, 7, 18, 6, 16
2014/11/25, 83, 90, 3, 26, 8, 20
2014/11/26, 156, 81, 3, 24, 11, 19
2014/11/27, 136, 63, 6, 26, 8, 16
2014/11/28, 87, 110, 3, 30, 12, 21
2014/11/29, 133, 50, 22, 18, 8, 12
2014/11/30, 70, 43, 12, 26, 11, 12
2014/12/1, 58, 102, 5, 36, 22, 17
2014/12/2, 123, 73, 19, 29, 15, 15
2014/12/3, 101, 56, 13, 33, 22, 16
2014/12/4, 83, 97, 6, 38, 22, 21
2014/12/5, 132, 108, 2, 22, 6, 25
2014/12/6, 182, 84, , 17, 6, 23
2014/12/7, 130, 108, 6, 33, 35, 24
2014/12/8, 173, 79, 4, 34, 37, 20
2014/12/9, 167, 67, 14, 26, 16, 13
2014/12/10, 84, 78, 11, 33, 21, 17
2014/12/11, 113, 77, 13, 31, 17, 16
2014/12/12, 100, 107, 8, 42, 28, 23
2014/12/13, 150, 107, 3, 31, 6, 26
2014/12/14, 161, 92, 18, 21, 7, 13
2014/12/15, 93, 56, 18, 24, 18, 13
2014/12/16, 81, 90, 6, 30, 28, 25
2014/12/17, 146, 103, 9, 34, 24, 29
2014/12/18, 178, 100, 3, 35, 6, 28
2014/12/19, 189, 66, 2, 28, 4, 22
2014/12/20, 125, 43, 3, 21, 5, 16
2014/12/21, 65, 82, 3, 32, 12, 24
2014/12/22, 131, 81, 2, 22, 5, 29
2014/12/23, 126, 114, 2, 21, 4, 29
2014/12/24, 195, 93, 4, 25, 18, 24
2014/12/25, 160, 90, 4, 40, 58, 23
2014/12/26, 172, 89, 10, 41, 47, 25
2014/12/27, 170, 56, 3, 28, 27, 24
2014/12/28, 124, , , , , 
2014/7/1, 130, 64, , 23, 2, 17
2014/7/2, 84, 53, , 22, 2, 18
2014/7/3, 74, 83, , 24, 2, 19
2014/7/4, 106, 72, , 20, 1, 18
2014/7/5, 107, 66, , 19, 2, 18
2014/7/6, 97, 77, , 22, 2, 19
