date, pm25, pm10, o3, no2, so2, co
2018/12/4, 84, 12, 24, 16, 1, 4
2018/12/5, 33, 13, 17, 18, , 3
2018/12/6, 43, 35, 2, 41, 3, 7
2018/12/7, 96, 8, 20, 14, 1, 3
2018/12/8, 24, 4, 26, 7, , 3
2018/12/9, 16, 11, 21, 19, 1, 4
2018/12/10, 35, 12, 14, 29, 1, 4
2018/12/11, 59, 7, 22, 19, 1, 3
2018/12/12, 33, 8, 26, 17, 1, 3
2018/12/13, 30, 9, 26, 18, 1, 4
2018/12/14, 38, 7, 29, 10, 1, 3
2018/12/15, 32, 15, 17, 20, 1, 4
2018/12/16, 58, 27, 4, 43, 2, 9
2018/12/17, 94, 12, 24, 27, 2, 6
2018/12/18, 40, 9, 14, 30, 4, 5
2018/12/19, 43, 16, 12, 36, 2, 6
2018/12/20, 61, 17, 17, 35, 3, 4
2018/12/21, 67, 30, 9, 39, 2, 7
2018/12/22, 106, 26, 15, 26, 1, 6
2018/12/23, 88, 9, 28, 8, , 3
2018/12/24, 24, 12, 20, 25, 2, 5
2018/12/25, 45, 22, 4, 40, 1, 6
2018/12/26, 85, 13, 20, 26, 2, 4
2018/12/27, 55, 4, 26, 8, 1, 2
2018/12/28, 16, 4, 27, 9, 1, 2
2018/12/29, 15, 4, 29, 5, 1, 
2018/12/30, 13, , , , , 
2018/7/1, 45, 20, 13, 14, 2, 3
2018/7/2, 47, 17, 9, 13, 2, 2
2018/7/3, 43, 13, 8, 8, 1, 2
2018/7/4, 35, 12, 11, 9, , 1
2018/7/5, 37, 11, 12, 13, 2, 2
2018/7/6, 30, 11, 7, 12, 2, 3
2018/7/7, 37, 12, 11, 13, 3, 4
2018/7/8, 39, 14, 12, 16, 3, 3
2018/7/9, 40, 15, 14, 17, 6, 3
2018/7/10, 47, 19, 35, 24, 4, 4
2018/7/11, 53, 19, 27, 15, 2, 4
2018/7/12, 54, 23, 33, 21, 4, 3
2018/7/13, 64, 24, 73, 16, 4, 4
2018/7/14, 66, 38, 55, 14, 4, 4
2018/7/15, 77, 39, 45, 17, 5, 4
2018/7/16, 82, 42, 26, 24, 5, 4
2018/7/17, 82, 36, 48, 26, 5, 4
2018/7/18, 79, 25, 19, 20, 4, 4
2018/7/19, 59, 16, 12, 15, 3, 2
2018/7/20, 38, 18, 23, 17, 5, 3
2018/7/21, 44, 24, 64, 17, 4, 3
2018/7/22, 60, 21, 55, 18, 5, 4
2018/7/23, 61, 37, 66, 15, 3, 4
2018/7/24, 75, 24, 29, 13, 2, 4
2018/7/25, 57, 10, 27, 8, 1, 2
2018/7/26, 38, 11, 24, 9, 2, 2
2018/7/27, 42, 14, 15, 6, , 1
2018/7/28, 28, 19, 34, 8, 2, 3
2018/7/29, 41, 15, 18, 10, 1, 2
2018/7/30, 39, 14, 28, 18, 4, 3
2018/7/31, 43, 24, 65, 29, 6, 4
2018/8/1, 58, 34, 102, 24, 6, 4
2018/8/2, 76, 39, 78, 19, 4, 4
2018/8/3, 81, 27, 63, 16, 4, 4
2018/8/4, 68, 40, 48, 15, 4, 4
2018/8/5, 78, 37, 39, 12, 2, 3
2018/8/6, 69, 5, 17, 10, , 3
2018/8/7, 15, 7, 16, 6, , 2
2018/8/8, 10, 17, 27, 14, 1, 3
2018/8/9, 35, 24, 31, 19, 5, 4
2018/8/10, 59, 25, 38, 20, 5, 4
2018/8/11, 59, 24, 38, 14, 5, 4
2018/8/12, 56, 21, 26, 16, 2, 3
2018/8/13, 46, 12, 16, 10, 2, 2
2018/8/14, 30, 11, 10, 6, 1, 1
2018/8/15, 25, 12, 12, 6, , 2
2018/8/16, 24, 4, 26, 5, , 1
2018/8/17, 16, 9, 32, 9, 1, 2
2018/8/18, 26, 9, 39, 9, 2, 3
2018/8/19, 30, 10, 31, 13, 1, 3
2018/8/20, 32, 21, 11, 20, 4, 5
2018/8/21, 53, 16, 7, 11, 2, 2
2018/8/22, 38, 19, 7, 10, 2, 3
2018/8/23, 42, 26, 8, 9, 1, 2
2018/8/24, 48, 19, 21, 11, 2, 2
2018/8/25, 42, 21, 66, 19, 6, 4
2018/8/26, 54, 22, 58, 15, 3, 3
2018/8/27, 55, 23, 43, 14, 2, 4
2018/8/28, 51, 20, 28, 14, 2, 3
2018/8/29, 52, 20, 24, 16, 2, 3
2018/8/30, 54, 21, 29, 18, 3, 2
2018/8/31, 53, 17, 29, 16, 2, 3
2018/9/1, 41, 10, 30, 7, , 2
2018/9/2, 24, 18, 15, 18, 2, 4
2018/9/3, 45, 19, 5, 12, 3, 3
2018/9/4, 40, 23, 34, 12, 1, 3
2018/9/5, 52, 24, 40, 12, 1, 3
2018/9/6, 67, 13, 28, 10, , 2
2018/9/7, 39, 11, 9, 8, 2, 1
2018/9/8, 27, 10, 10, 8, 3, 2
2018/9/9, 27, 10, 9, 12, 3, 3
2018/9/10, 27, 7, 31, 8, , 3
2018/9/11, 19, 9, 30, 10, 1, 2
2018/9/12, 31, 15, 30, 16, 2, 4
2018/9/13, 44, 16, 21, 22, 3, 4
2018/9/14, 45, 9, 30, 15, 1, 3
2018/9/15, 27, 18, 43, 13, 4, 4
2018/9/16, 39, 20, 51, 11, 2, 4
2018/9/17, 55, 12, 33, 18, 2, 3
2018/9/18, 35, 10, 36, 12, 1, 3
2018/9/19, 34, 10, 26, 19, 1, 3
2018/9/20, 36, 6, 25, 12, , 3
2018/9/21, 13, 17, 27, 28, 1, 5
2018/9/22, 36, 12, 36, 11, 1, 4
2018/9/23, 33, 11, 33, 9, 1, 3
2018/9/24, 33, 9, 25, 14, 1, 3
2018/9/25, 27, 8, 23, 12, , 3
2018/9/26, 24, 9, 23, 15, , 4
2018/9/27, 25, 10, 35, 20, 1, 4
2018/9/28, 37, 17, 21, 23, 3, 4
2018/9/29, 43, 10, 26, 8, 1, 3
2018/9/30, 25, 15, 33, 11, 1, 2
2018/4/1, 55, 30, 47, 19, 2, 
2018/4/2, 72, 42, 40, 27, 6, 
2018/4/3, 90, 49, 40, 30, 3, 
2018/4/4, 111, 13, 33, 12, 1, 
2018/4/5, 41, 28, 29, 17, 2, 
2018/4/6, 63, 15, 36, 11, , 
2018/4/7, 39, 17, 43, 7, 1, 
2018/4/8, 50, 12, 43, 14, 3, 
2018/4/9, 50, 16, 43, 14, 2, 
2018/4/10, 56, 17, 37, 16, 3, 
2018/4/11, 57, 19, 38, 18, 2, 
2018/4/12, 59, 11, 43, 9, 1, 
2018/4/13, 52, 14, 38, 16, 2, 
2018/4/14, 44, 13, 40, 8, , 
2018/4/15, 36, 19, 37, 10, 1, 
2018/4/16, 55, 14, 32, 16, 1, 
2018/4/17, 47, 20, 32, 18, , 
2018/4/18, 47, 19, 34, 32, 5, 
2018/4/19, 61, 25, 60, 20, 3, 
2018/4/20, 75, 30, 49, 32, 9, 
2018/4/21, 82, 35, 83, 28, 6, 
2018/4/22, 91, 31, 51, 14, 3, 
2018/4/23, 82, 22, 29, 20, 3, 
2018/4/24, 66, 18, 26, 25, 3, 
2018/4/25, 46, 10, 41, 13, 3, 
2018/4/26, 30, 11, 34, 19, 2, 
2018/4/27, 41, 16, 50, 14, 3, 
2018/4/28, 58, 21, 52, 12, 2, 
2018/4/29, 64, 18, 42, 12, 3, 
2018/4/30, 59, 24, 57, 22, 4, 
2018/5/1, 71, 32, 38, 29, 7, 
2018/5/2, 82, 16, 43, 8, 1, 
2018/5/3, 45, 8, 46, 5, 1, 
2018/5/4, 32, 15, 52, 13, 3, 
2018/5/5, 55, 20, 55, 12, 3, 
2018/5/6, 63, 12, 43, 13, 1, 
2018/5/7, 39, 9, 35, 10, , 
2018/5/8, 31, 7, 31, 9, , 
2018/5/9, 19, 8, 25, 21, 1, 
2018/5/10, 32, 13, 39, 21, 3, 
2018/5/11, 45, 24, 41, 32, 8, 
2018/5/12, 68, 11, 41, 8, 2, 
2018/5/13, 39, 21, 49, 16, 2, 
2018/5/14, 63, 15, 39, 27, 4, 5
2018/5/15, 57, 15, 45, 17, 2, 4
2018/5/16, 54, 31, 37, 33, 8, 6
2018/5/17, 81, 43, 44, 30, 5, 5
2018/5/18, 93, 24, 37, 10, 1, 3
2018/5/19, 48, 6, 38, 7, 2, 3
2018/5/20, 18, 10, 40, 19, 3, 3
2018/5/21, 47, 12, 43, 21, 4, 4
2018/5/22, 53, 12, 31, 16, 2, 3
2018/5/23, 39, 12, 40, 14, 2, 3
2018/5/24, 40, 17, 36, 24, 4, 4
2018/5/25, 52, 24, 54, 16, 2, 4
2018/5/26, 68, 21, 68, 10, 3, 4
2018/5/27, 61, 20, 34, 20, 3, 3
2018/5/28, 56, 19, 33, 21, 4, 4
2018/5/29, 54, 18, 36, 19, 4, 4
2018/5/30, 54, 15, 32, 18, 3, 3
2018/5/31, 52, 9, 54, 9, 1, 3
2018/6/1, 33, 11, 60, 16, 3, 4
2018/6/2, 43, 12, 57, 9, 2, 3
2018/6/3, 40, 12, 55, 13, 2, 3
2018/6/4, 42, 9, 45, 15, 2, 3
2018/6/5, 37, , 45, 16, 2, 3
2018/6/7, 48, 14, 35, 20, 3, 3
2018/6/8, 44, 17, 66, 13, 3, 4
2018/6/9, 53, 12, 41, 7, 1, 2
2018/6/10, 41, 4, 21, 9, , 2
2018/6/11, 9, 14, 23, 15, 2, 3
2018/6/12, 39, 12, 37, 13, 2, 3
2018/6/13, 43, 11, 29, 13, 2, 4
2018/6/14, 34, 8, 21, 13, 1, 2
2018/6/15, 27, 5, 22, 7, , 2
2018/6/16, 18, 8, 29, 9, 3, 3
2018/6/17, 29, 14, 10, 23, 1, 3
2018/6/18, 44, 15, 36, 16, 5, 3
2018/6/19, 44, 9, 22, 16, 2, 3
2018/6/20, 28, 19, 23, 24, 5, 3
2018/6/21, 46, 31, 50, 28, 4, 5
2018/6/22, 75, 34, 34, 26, 4, 5
2018/6/23, 82, 22, 50, 15, 2, 4
2018/6/24, 54, 28, 44, 33, 5, 6
2018/6/25, 66, 27, 44, 17, 2, 4
2018/6/26, 65, 13, 20, 8, , 2
2018/6/27, 30, 19, 11, 9, , 2
2018/6/28, 46, 12, 8, 7, 1, 1
2018/6/29, 30, 15, 7, 10, 2, 3
2018/6/30, 35, 21, 10, 9, 2, 3
2018/1/1, 25, 4, 29, 8, 2, 
2018/1/2, 23, 4, 28, 5, 1, 
2018/1/3, 16, 4, 27, 8, 2, 
2018/1/4, 19, 10, 21, 17, 1, 
2018/1/5, 44, 12, 20, 27, 4, 
2018/1/6, 55, 5, 29, 10, 1, 
2018/1/7, 28, 13, 17, 24, 3, 
2018/1/8, 64, 22, 19, 28, 1, 
2018/1/9, 73, 9, 24, 18, 1, 
2018/1/10, 47, 7, 21, 16, 1, 
2018/1/11, 34, 8, 16, 23, 2, 
2018/1/12, 47, 14, 12, 30, 3, 
2018/1/13, 65, 7, 31, 9, 2, 
2018/1/14, 28, 17, 16, 34, 2, 
2018/1/15, 79, 26, 12, 50, 4, 
2018/1/16, 102, 35, 8, 39, 2, 
2018/1/17, 114, 18, 20, 39, 5, 
2018/1/18, 60, 14, 23, 22, 1, 
2018/1/19, 62, 16, 16, 24, 1, 
2018/1/20, 66, 20, 27, 22, 4, 
2018/1/21, 71, 8, 22, 17, , 
2018/1/22, 40, 10, 23, 25, 2, 
2018/1/23, 57, 5, 22, 18, 1, 
2018/1/24, 25, 5, 23, 12, 1, 
2018/1/25, 22, 6, 26, 14, 1, 
2018/1/26, 29, 6, 29, 9, 1, 
2018/1/27, 26, 13, 27, 18, 2, 
2018/1/28, 56, 16, 21, 27, 2, 
2018/1/29, 66, 9, 23, 21, 2, 
2018/1/30, 43, 18, 11, 36, 4, 
2018/1/31, 76, 18, 16, 29, 2, 
2018/2/1, 72, 10, 20, 19, , 
2018/2/2, 59, 20, 19, 22, 1, 
2018/2/3, 84, 9, 28, 13, 2, 
2018/2/4, 49, 8, 26, 19, 2, 
2018/2/5, 36, 9, 22, 21, 1, 
2018/2/6, 45, 4, 23, 21, 1, 
2018/2/7, 35, 8, 23, 19, 1, 
2018/2/8, 41, 22, 22, 32, 4, 
2018/2/9, 88, 35, 31, 36, 4, 
2018/2/10, 103, 19, 33, 12, 1, 
2018/2/11, 63, 6, 30, 9, 1, 
2018/2/12, 35, 6, 22, 22, 1, 
2018/2/13, 43, 10, 23, 24, 4, 
2018/2/14, 54, 14, 28, 23, 2, 
2018/2/15, 63, 10, 29, 15, 2, 
2018/2/16, 50, 10, 30, 14, 1, 
2018/2/17, 47, 7, 34, 5, 1, 
2018/2/18, 28, 9, 22, 22, 2, 
2018/2/19, 53, 17, 26, 22, 3, 
2018/2/20, 67, 13, 24, 21, 2, 
2018/2/21, 59, 11, 27, 16, 1, 
2018/2/22, 59, 16, 21, 24, 1, 
2018/2/23, 77, 18, 34, 27, 3, 
2018/2/24, 75, 10, 31, 9, 1, 
2018/2/25, 48, 13, 31, 14, 1, 
2018/2/26, 58, 19, 25, 27, 3, 
2018/2/27, 73, 26, 33, 28, 2, 
2018/2/28, 89, 19, 36, 20, 1, 
2018/3/1, 47, 7, 38, 10, 1, 
2018/3/2, 39, 16, 26, 26, 4, 
2018/3/3, 57, 22, 34, 22, 3, 
2018/3/4, 71, 21, 28, 19, 2, 
2018/3/5, 46, 8, 32, 10, , 
2018/3/6, 28, 8, 28, 13, 1, 
2018/3/7, 43, 9, 24, 20, 1, 
2018/3/8, 39, 10, 24, 21, 1, 
2018/3/9, 23, 6, 31, 10, 1, 
2018/3/10, 24, 13, 29, 14, 3, 
2018/3/11, 49, 13, 35, 18, 4, 
2018/3/12, 48, 24, 26, 31, 3, 
2018/3/13, 77, 38, 22, 58, 7, 
2018/3/14, 102, 35, 35, 36, 5, 
2018/3/15, 91, 11, 31, 14, , 
2018/3/16, 35, 8, 32, 12, 2, 
2018/3/17, 30, 9, 34, 15, 3, 
2018/3/18, 43, 24, 26, 34, 2, 
2018/3/19, 72, 12, 32, 13, 1, 
2018/3/20, 43, 7, 29, 11, 1, 
2018/3/21, 38, 10, 25, 24, 1, 
2018/3/22, 28, 9, 28, 16, 1, 
2018/3/23, 25, 8, 35, 15, 2, 
2018/3/24, 31, 18, 45, 18, 4, 
2018/3/25, 59, 37, 26, 44, 8, 
2018/3/26, 102, 51, 52, 49, 6, 
2018/3/27, 128, 49, 51, 36, 5, 
2018/3/28, 123, 44, 46, 39, 5, 
2018/3/29, 109, 16, 43, 12, 1, 
2018/3/30, 58, 12, 39, 16, 3, 
2018/3/31, 47, 17, 43, 13, 2, 
2017/10/1, 55, 15, 22, 25, 4, 
2017/10/2, 51, 25, 30, 27, 3, 
2017/10/3, 67, 9, 26, 10, 1, 
2017/10/4, 38, 6, 30, 10, 1, 
2017/10/5, 37, 12, 23, 16, 1, 
2017/10/6, 46, 8, 27, 14, , 
2017/10/7, 25, 16, 29, 13, 1, 
2017/10/8, 48, 13, 32, 16, 4, 
2017/10/9, 44, 17, 49, 29, 2, 
2017/10/10, 69, , 23, 25, , 
2017/10/11, 80, 34, 40, 25, , 
2017/10/12, 80, 6, 25, 14, , 
2017/10/13, 25, 11, 24, 12, , 
2017/10/14, 29, 8, 20, 11, 1, 
2017/10/15, 35, 7, 18, 15, , 
2017/10/16, 33, 9, 20, 18, , 
2017/10/17, 32, 14, 30, 16, , 
2017/10/18, 56, 10, 24, 13, , 
2017/10/19, 39, 8, 22, 14, , 
2017/10/20, 19, 5, 15, 15, , 
2017/10/21, 15, 3, 26, 7, , 
2017/10/22, 10, 12, 32, 7, 1, 
2017/10/23, 20, 13, 23, 12, , 
2017/10/24, 46, 16, 19, 20, 1, 
2017/10/25, 53, 16, 29, 20, 1, 
2017/10/26, 60, 20, 28, 24, 1, 
2017/10/27, 69, 23, 19, 17, 1, 
2017/10/28, 69, 8, 24, 10, , 
2017/10/29, 28, 7, 30, 10, 1, 
2017/10/30, 31, 12, 24, 23, 4, 
2017/10/31, 55, 17, 18, 30, 2, 
2017/11/1, 64, 17, 31, 23, 1, 
2017/11/2, 67, 19, 37, 19, 4, 
2017/11/3, 64, 20, 29, 20, 3, 
2017/11/4, 60, 11, 33, 8, 3, 
2017/11/5, 53, 24, 11, 35, 4, 
2017/11/6, 80, 30, 16, 38, 4, 
2017/11/7, 89, 32, 10, 38, 1, 
2017/11/8, 96, 20, 28, 17, , 
2017/11/9, 65, 17, 20, 27, 4, 
2017/11/10, 66, 10, 29, 13, 1, 
2017/11/11, 37, 5, 31, 7, 8, 
2017/11/12, 32, 17, 14, 23, 1, 
2017/11/13, 61, 30, 9, 33, 1, 
2017/11/14, 85, 21, 16, 28, 1, 
2017/11/15, 70, 9, 26, 15, 1, 
2017/11/16, 38, 10, 19, 22, 2, 
2017/11/17, 52, 18, 17, 29, 1, 
2017/11/18, 72, 5, 27, 9, 2, 
2017/11/19, 24, 12, 14, 24, 3, 
2017/11/20, 48, 9, 24, 17, 1, 
2017/11/21, 45, 21, 10, 30, 1, 
2017/11/22, 80, 19, 24, 17, , 
2017/11/23, 55, 8, 20, 24, 2, 
2017/11/24, 37, 11, 14, 32, 5, 
2017/11/25, 54, 11, 28, 17, 2, 
2017/11/26, 56, 13, 18, 20, 1, 
2017/11/27, 54, 19, 16, 24, 1, 
2017/11/28, 71, 34, 8, 47, 5, 
2017/11/29, 103, 19, 18, 23, 1, 
2017/11/30, 68, 10, 16, 17, 1, 
2017/12/1, 41, 7, 17, 18, 1, 
2017/12/2, 37, 18, 22, 20, 1, 
2017/12/3, 73, 18, 8, 29, 1, 
2017/12/4, 76, 12, , 29, 2, 
2017/12/5, 57, 10, 9, 21, 1, 
2017/12/6, 46, 18, 12, 30, 4, 
2017/12/7, 68, 30, 10, 38, 3, 
2017/12/8, 99, 9, 22, 21, 2, 
2017/12/9, 38, 12, 21, 22, 1, 
2017/12/10, 67, 21, 18, 33, 2, 
2017/12/11, 78, 6, 21, 17, 1, 
2017/12/12, 33, 4, 21, 15, 1, 
2017/12/13, 23, 5, 24, 13, 1, 
2017/12/14, 27, 16, 11, 30, 1, 
2017/12/15, 64, 36, 5, 48, 3, 
2017/12/16, 126, 14, 28, 14, 1, 
2017/12/17, 41, 13, 16, 29, 3, 
2017/12/18, 60, 16, 19, 29, 2, 
2017/12/19, 67, 11, 17, 27, 3, 
2017/12/20, 47, 16, 17, 29, 2, 
2017/12/21, 72, 24, 7, 43, 7, 
2017/12/22, 89, 24, 17, 39, 3, 
2017/12/23, 91, 25, 15, 33, 4, 
2017/12/24, 93, 18, 25, 21, 2, 
2017/12/25, 61, 7, 23, 19, 3, 
2017/12/26, 34, 5, 25, 11, , 
2017/12/27, 18, 4, 26, 11, 1, 
2017/12/28, 22, 7, 30, 11, 2, 
2017/12/29, 27, 5, 29, 7, 1, 
2017/12/30, 23, 11, 21, 12, , 
2017/12/31, 48, 4, 28, 7, 1, 
2017/7/1, 40, 18, 37, 22, 6, 
2017/7/2, 47, 34, 51, 30, 4, 
2017/7/3, 81, 30, 18, 28, 6, 
2017/7/4, 72, 13, 36, 21, 4, 
2017/7/5, 43, 14, 40, 14, 2, 
2017/7/6, 46, 24, 47, 24, 4, 
2017/7/7, 66, 32, 78, 28, 4, 
2017/7/8, 78, 29, 54, 18, 5, 
2017/7/9, 72, 15, 16, 16, 4, 
2017/7/10, 48, 9, 10, 15, 5, 
2017/7/11, 36, 16, 16, 16, 3, 
2017/7/12, 49, 12, 10, 12, 2, 
2017/7/13, 45, 10, 16, 18, 3, 
2017/7/14, 39, 16, 35, 24, 5, 
2017/7/15, 52, 27, 63, 27, 7, 
2017/7/16, 71, 22, 52, 15, 6, 
2017/7/17, 64, 25, 40, 19, 4, 
2017/7/18, 68, 24, 59, 24, 5, 
2017/7/19, 64, 15, 30, 18, 3, 
2017/7/20, 49, 14, 16, 19, 5, 
2017/7/21, 48, 14, 12, 14, 4, 
2017/7/22, 42, 8, 11, 8, 2, 
2017/7/23, 26, 11, 17, 12, 1, 
2017/7/24, 39, 16, 18, 19, 3, 
2017/7/25, 49, 10, 22, 11, 1, 
2017/7/26, 30, 8, 28, 10, 1, 
2017/7/27, 34, 12, 25, 13, 2, 
2017/7/28, 41, 19, 19, 11, 2, 
2017/7/29, 52, 8, 16, 6, 2, 
2017/7/30, 29, 14, 32, 21, 4, 
2017/7/31, 42, 15, 24, 14, 2, 
2017/8/1, 47, 8, 19, 7, 1, 
2017/8/2, 30, 8, 22, 13, 1, 
2017/8/3, 36, 10, 20, 15, 2, 
2017/8/4, 40, 17, 41, 18, 4, 
2017/8/5, 47, 21, 38, 13, 5, 
2017/8/6, 56, 19, 9, 13, 4, 
2017/8/7, 55, 25, 41, 16, 2, 
2017/8/8, 60, 24, 85, 20, 4, 
2017/8/9, 63, 21, 13, 14, 2, 
2017/8/10, 60, 10, 14, 6, , 
2017/8/11, 35, 9, 23, 7, , 
2017/8/12, 38, 7, 21, 7, 1, 
2017/8/13, 30, 15, 13, 9, 1, 
2017/8/14, 47, 10, 15, 8, 1, 
2017/8/15, 29, 7, 15, 8, , 
2017/8/16, 17, 8, 22, 9, 1, 
2017/8/17, 29, 21, 24, 19, 3, 
2017/8/18, 57, 22, 25, 15, 1, 
2017/8/19, 50, 11, 27, 7, 2, 
2017/8/20, 35, 16, 40, 17, 3, 
2017/8/21, 51, 24, 17, 22, 5, 
2017/8/22, 61, 22, 53, 18, 3, 
2017/8/23, 63, 25, 48, 29, 5, 
2017/8/24, 71, 35, 63, 27, 5, 
2017/8/25, 83, 33, 60, 19, 4, 
2017/8/26, 76, 14, 39, 6, 1, 
2017/8/27, 46, 16, 38, 18, 3, 
2017/8/28, 54, 15, 16, 15, 2, 
2017/8/29, 52, 19, 24, 15, 2, 
2017/8/30, 59, 12, 30, 10, , 
2017/8/31, 31, 8, 32, 9, 1, 
2017/9/1, 29, 8, 30, 8, , 
2017/9/2, 23, 12, 31, 18, 6, 
2017/9/3, 40, 13, 21, 14, 1, 
2017/9/4, 45, 14, 32, 15, 1, 
2017/9/5, 47, 15, 18, 15, 1, 
2017/9/6, 40, , , , , 
2017/9/11, 49, 13, 17, 20, 1, 
2017/9/12, 36, 12, 36, 17, 2, 
2017/9/13, 42, 13, 49, 15, 2, 
2017/9/14, 54, 10, 33, 11, 2, 
2017/9/15, 41, 9, 25, 9, 1, 
2017/9/16, 37, 6, 24, 7, , 
2017/9/17, 18, 11, 32, 13, 2, 
2017/9/18, 38, 14, 39, 18, 3, 
2017/9/19, 47, 24, 31, 30, 3, 
2017/9/20, 69, 15, 46, 17, 6, 
2017/9/21, 55, 19, 28, 21, 5, 
2017/9/22, 56, 6, 36, 7, 1, 
2017/9/23, 27, 11, 41, 14, 4, 
2017/9/24, 41, 15, 37, 22, 3, 
2017/9/25, 54, 19, 35, 25, 4, 
2017/9/26, 58, 15, 23, 24, 4, 
2017/9/27, 52, 7, 26, 12, 2, 
2017/9/28, 24, 11, 30, 18, 3, 
2017/9/29, 40, 15, 31, 19, 2, 
2017/9/30, 56, 15, 41, 12, 2, 
2017/4/1, 47, 9, 39, 8, 1, 
2017/4/2, 43, 13, 34, 18, 2, 
2017/4/3, 57, 21, 38, 21, 3, 
2017/4/4, 71, 27, 40, 26, 3, 
2017/4/5, 74, 21, 38, 16, 1, 
2017/4/6, 58, 20, 36, 14, , 
2017/4/7, 46, 17, 25, 21, 1, 
2017/4/8, 45, 28, 38, 11, 1, 
2017/4/9, 61, 13, 35, 13, 2, 
2017/4/10, 52, 11, 25, 24, 1, 
2017/4/11, 50, 7, 43, 16, 1, 
2017/4/12, 25, 17, 36, 21, 5, 
2017/4/13, 59, 23, 37, 31, 8, 
2017/4/14, 73, 21, 52, 15, 1, 
2017/4/15, 68, 23, 39, 27, 5, 
2017/4/16, 71, 23, 34, 29, 2, 
2017/4/17, 70, 13, 31, 19, 2, 
2017/4/18, 42, 13, 44, 17, 4, 
2017/4/19, 46, 14, 38, 16, 4, 
2017/4/20, 53, 20, 30, 31, 5, 
2017/4/21, 61, 28, 43, 17, 1, 
2017/4/22, 76, 8, 44, 6, 1, 
2017/4/23, 37, 12, 38, 15, 2, 
2017/4/24, 45, 11, 34, 18, 2, 
2017/4/25, 49, 11, 31, 18, 2, 
2017/4/26, 44, 11, 39, 14, 2, 
2017/4/27, 41, 14, 40, 18, 2, 
2017/4/28, 55, 15, 50, 14, 4, 
2017/4/29, 59, 17, 53, 16, 4, 
2017/4/30, 62, 19, 50, 20, 1, 
2017/5/1, 62, 9, 42, 13, 4, 
2017/5/2, 40, 9, 39, 15, 4, 
2017/5/3, 39, 10, 41, 12, 3, 
2017/5/4, 40, 15, 44, 13, 3, 
2017/5/5, 51, 19, 34, 15, 4, 
2017/5/6, 58, 20, 44, 8, 2, 
2017/5/7, 60, 39, 42, 33, 7, 
2017/5/8, 95, 19, 42, 16, 3, 
2017/5/9, 63, 19, 32, 22, 3, 
2017/5/10, 58, 18, 37, 31, 4, 
2017/5/11, 58, 25, 54, 18, 3, 
2017/5/12, 71, 26, 44, 13, 1, 
2017/5/13, 69, 4, 39, 5, , 
2017/5/14, 16, 13, 33, 18, 3, 
2017/5/15, 45, 17, 41, 14, 4, 
2017/5/16, 59, 11, 33, 12, 2, 
2017/5/17, 41, 15, 37, 16, 2, 
2017/5/18, 51, 30, 59, 31, 5, 
2017/5/19, 78, 32, 64, 29, 6, 
2017/5/20, 84, 32, 83, 22, 5, 
2017/5/21, 83, 21, 34, 26, 7, 
2017/5/22, 66, 15, 30, 19, 4, 
2017/5/23, 50, 9, 29, 19, 3, 
2017/5/24, 38, 13, 32, 15, 1, 
2017/5/25, 40, 15, 28, 17, 1, 
2017/5/26, 47, 16, 36, 16, 3, 
2017/5/27, 53, 13, 50, 10, 3, 
2017/5/28, 46, 20, 38, 23, 7, 
2017/5/29, 65, 24, 41, 29, 7, 
2017/5/30, 68, 31, 36, 23, 4, 
2017/5/31, 78, 20, 32, 26, 4, 
2017/6/1, 48, 15, 48, 16, 4, 
2017/6/2, 49, 8, 45, 12, 2, 
2017/6/3, 34, 7, 41, 6, 2, 
2017/6/4, 23, 9, 40, 12, 14, 
2017/6/5, 38, 10, 36, 15, 3, 
2017/6/6, 41, 12, 26, 21, 3, 
2017/6/7, 45, 10, 28, 18, 2, 
2017/6/8, 38, 11, 42, 15, 1, 
2017/6/9, 44, 18, 61, 16, 3, 
2017/6/10, 59, 11, 40, 6, 1, 
2017/6/11, 42, 7, 35, 12, 2, 
2017/6/12, 38, 10, 25, 14, 1, 
2017/6/13, 39, 13, 38, 14, 4, 
2017/6/14, 46, 15, 43, 19, 3, 
2017/6/15, 52, 20, 59, 19, 2, 
2017/6/16, 63, 7, 39, 9, 1, 
2017/6/17, 34, 10, 34, 6, 1, 
2017/6/18, 38, 8, 42, 12, 4, 
2017/6/19, 38, , 44, 22, 5, 
2017/6/21, 36, 14, 48, 18, 4, 
2017/6/22, 45, 24, 78, 27, 5, 
2017/6/23, 68, 17, 39, 17, 3, 
2017/6/24, 54, 18, 25, 14, 3, 
2017/6/25, 50, 15, 34, 18, 5, 
2017/6/26, 48, 23, 32, 20, 3, 
2017/6/27, 61, 35, 28, 31, 4, 
2017/6/28, 76, 35, 48, 28, 7, 
2017/6/29, 80, 20, 22, 23, 4, 
2017/6/30, 52, 14, 31, 18, , 
2017/1/2, 59, 10, 36, 13, 1, 
2017/1/3, 49, 15, 25, 15, 3, 
2017/1/4, 58, 8, , 7, 1, 
2017/1/5, 31, 8, 16, 16, 1, 
2017/1/6, 37, 18, 16, 30, 1, 
2017/1/7, 67, 22, 20, 22, , 
2017/1/8, 76, 5, 28, 16, 2, 
2017/1/9, 20, 14, 24, 26, 4, 
2017/1/10, 41, 7, 25, 19, 3, 
2017/1/11, 26, 7, 18, 26, 1, 
2017/1/12, 38, 11, 20, 29, 2, 
2017/1/13, 49, 6, 23, 15, 1, 
